fips,NAME,mcc,households,housing_units,population,peak,ratio_hh,base_repaired,corrupt_outage
4015,"Mohave County, Arizona",149928.0,95169,118073,214229,41824,1.5753869432273113,149928.0,False
20207,"Woodson County, Kansas",1911.0,1213,1843,3134,1600,1.5754328112118714,1911.0,False
34011,"Cumberland County, New Jersey",82843.0,52584,57143,153588,23295,1.5754411988437547,82843.0,False
28105,"Oktibbeha County, Mississippi",33356.0,21165,25185,51388,5380,1.5759981100874085,33356.0,False
55059,"Kenosha County, Wisconsin",105140.0,66705,72447,168693,13666,1.5761936886290382,105140.0,False
28081,"Lee County, Mississippi",50449.0,32001,37310,83343,4969,1.5764819849379708,50449.0,False
13131,"Grady County, Georgia",15452.0,9792,11506,26075,9059,1.5780228758169934,15452.0,False
41059,"Umatilla County, Oregon",43275.0,27422,31264,79904,14054,1.5781124644446065,43275.0,False
54103,"Wetzel County, West Virginia",9256.0,5861,7326,14431,8502,1.5792526872547348,9256.0,False
51017,"Bath County, Virginia",3010.0,1905,3346,4177,5010,1.5800524934383202,3010.0,True
21213,"Simpson County, Kentucky",11898.0,7530,8302,19574,3507,1.5800796812749005,11898.0,False
18009,"Blackford County, Indiana",7872.0,4980,5864,12074,6277,1.580722891566265,7872.0,False
45069,"Marlboro County, South Carolina",14959.0,9463,12034,26585,4421,1.580788333509458,14959.0,False
29195,"Saline County, Missouri",12349.0,7808,9872,23219,1987,1.5815829918032787,12349.0,False
39043,"Erie County, Ohio",50780.0,32103,38298,75299,20151,1.5817836339282934,50780.0,False
5047,"Franklin County, Arkansas",10611.0,6705,7750,17160,5843,1.5825503355704698,10611.0,False
39175,"Wyandot County, Ohio",14215.0,8982,9851,21818,5055,1.5826096637719884,14215.0,False
29117,"Livingston County, Missouri",8648.0,5463,6394,14402,1276,1.5830129965220574,8648.0,False
17087,"Johnson County, Illinois",6500.0,4106,5536,13313,2467,1.5830491962981004,6500.0,False
13245,"Richmond County, Georgia",117219.0,74028,92108,206153,96050,1.5834414005511428,117219.0,False
17193,"White County, Illinois",8994.0,5676,6778,13834,2189,1.5845665961945032,8994.0,False
39067,"Harrison County, Ohio",9190.0,5799,7403,14528,7128,1.584755992412485,9190.0,False
47025,"Claiborne County, Tennessee",21378.0,13479,15358,32092,8938,1.586022701980859,21378.0,False
55113,"Sawyer County, Wisconsin",13024.0,8210,16045,18057,5902,1.5863580998781974,13024.0,False
54059,"Mingo County, West Virginia",14433.0,9093,11602,23466,8797,1.5872649290663148,14433.0,False
39073,"Hocking County, Ohio",17905.0,11279,13020,28104,13677,1.5874634276088306,17905.0,False
48423,"Smith County, Texas",129054.0,81286,97561,234667,71890,1.5876534704623182,129054.0,False
29223,"Wayne County, Missouri",7134.0,4490,6215,11081,6081,1.5888641425389756,7134.0,False
39033,"Crawford County, Ohio",28875.0,18168,19868,41861,4600,1.589332892998679,28875.0,False
48109,"Culberson County, Texas",1000.0,629,942,2181,1745,1.589825119236884,1000.0,True
45039,"Fairfield County, South Carolina",13983.0,8795,10943,20942,7510,1.5898806139852188,13983.0,False
13117,"Forsyth County, Georgia",134644.0,84662,88181,253225,46734,1.590371122817793,134644.0,False
40019,"Carter County, Oklahoma",29805.0,18738,21609,48202,16751,1.590617995517131,29805.0,False
13133,"Greene County, Georgia",12117.0,7617,10142,19020,8932,1.590783773139031,12117.0,False
48487,"Wilbarger County, Texas",7359.0,4626,5861,12795,6074,1.5907911802853436,7359.0,False
51021,"Bland County, Virginia",3556.0,2235,3200,6241,3958,1.5910514541387024,3556.0,True
45091,"York County, South Carolina",173488.0,109013,115366,282987,59979,1.5914432223679744,173488.0,False
17123,"Marshall County, Illinois",7906.0,4967,5828,11740,5527,1.5917052546808939,7906.0,False
21165,"Menifee County, Kentucky",3601.0,2262,3437,6174,4571,1.5919540229885059,3601.0,True
28063,"Jefferson County, Mississippi",4028.0,2530,3381,7207,4396,1.592094861660079,4028.0,True
12119,"Sumter County, Florida",102391.0,64305,76923,131832,40040,1.592271207526631,102391.0,False
27071,"Koochiching County, Minnesota",9083.0,5703,7440,12072,4815,1.5926705242854637,9083.0,False
45023,"Chester County, South Carolina",20548.0,12890,14651,32171,12625,1.5941039565554693,20548.0,False
31045,"Dawes County, Nebraska",5555.0,3484,4024,8279,2891,1.5944316877152698,5555.0,False
5033,"Crawford County, Arkansas",36251.0,22731,25453,60593,16242,1.594782455677269,36251.0,False
29157,"Perry County, Missouri",11694.0,7329,8491,18970,8489,1.595579205894392,11694.0,False
42093,"Montour County, Pennsylvania",12181.0,7633,8096,18165,8908,1.595833879208699,12181.0,False
30093,"Silver Bow County, Montana",24074.0,15080,17303,35306,7121,1.596419098143236,24074.0,False
37029,"Camden County, North Carolina",6187.0,3871,4170,10547,3432,1.5982950142082148,6187.0,False
19189,"Winnebago County, Iowa",7213.0,4511,5089,10704,3317,1.5989802704500111,7213.0,False
31027,"Cedar County, Nebraska",5363.0,3354,3915,8375,940,1.5989862850327967,5363.0,False
40133,"Seminole County, Oklahoma",13650.0,8536,10789,23592,8843,1.5991096532333646,13650.0,False
31115,"Loup County, Nebraska",435.0,272,434,629,74,1.599264705882353,435.0,False
13155,"Irwin County, Georgia",5703.0,3566,4168,9487,7511,1.5992708917554683,5703.0,True
5143,"Washington County, Arkansas",149990.0,93781,100954,247331,24668,1.5993644768130004,149990.0,False
40009,"Beckham County, Oklahoma",12818.0,8013,10125,22295,8652,1.5996505678272808,12818.0,False
48425,"Somervell County, Texas",5351.0,3345,3933,9337,3223,1.5997010463378176,5351.0,False
31065,"Furnas County, Nebraska",3205.0,2003,2531,4630,511,1.600099850224663,3205.0,False
47171,"Unicoi County, Tennessee",12248.0,7654,8733,17845,879,1.600209041024301,12248.0,False
40085,"Love County, Oklahoma",5901.0,3686,4706,10158,4399,1.6009224091155725,5901.0,False
13277,"Tift County, Georgia",24544.0,15328,17392,41247,31071,1.6012526096033404,24544.0,True
13141,"Hancock County, Georgia",4461.0,2785,4940,8588,7559,1.6017953321364453,4461.0,True
37053,"Currituck County, North Carolina",17795.0,11108,16219,28616,15073,1.601998559596687,17795.0,False
48131,"Duval County, Texas",4633.0,2892,4469,9960,6017,1.602005532503458,4633.0,True
21139,"Livingston County, Kentucky",5667.0,3537,4624,8980,3202,1.6022052586938083,5667.0,False
27029,"Clearwater County, Minnesota",5121.0,3196,4464,8541,464,1.6023153942428034,5121.0,False
56005,"Campbell County, Wyoming",28060.0,17509,19900,46857,12319,1.6026043748929122,28060.0,False
13071,"Colquitt County, Georgia",26516.0,16539,19143,45813,16997,1.6032408247173349,26516.0,False
18023,"Clinton County, Indiana",19855.0,12382,13481,33020,6298,1.603537392989824,19855.0,False
45081,"Saluda County, South Carolina",11824.0,7365,9350,18952,16995,1.6054310930074678,11824.0,True
13125,"Glascock County, Georgia",1689.0,1052,1411,2903,2028,1.605513307984791,1689.0,True
48187,"Guadalupe County, Texas",97083.0,60463,65166,173828,12871,1.6056596596265484,97083.0,False
48169,"Garza County, Texas",2693.0,1677,2242,5735,3174,1.6058437686344662,2693.0,True
39077,"Huron County, Ohio",37091.0,23096,25519,58518,10215,1.6059490820921372,37091.0,False
22009,"Avoyelles Parish, Louisiana",23447.0,14600,18261,39529,18052,1.605958904109589,23447.0,False
31079,"Hall County, Nebraska",38623.0,24026,25256,62575,161,1.6075501539998336,38623.0,False
31137,"Phelps County, Nebraska",6119.0,3805,4163,8966,137,1.6081471747700393,6119.0,False
13093,"Dooly County, Georgia",6093.0,3787,4848,11236,3139,1.6089252706627937,6093.0,False
13231,"Pike County, Georgia",10373.0,6445,7132,19145,5978,1.6094647013188519,10373.0,False
39111,"Monroe County, Ohio",8974.0,5574,7160,13401,2317,1.6099748833871546,8974.0,False
55075,"Marinette County, Wisconsin",29899.0,18569,29305,41827,19800,1.6101567128009047,29899.0,False
48419,"Shelby County, Texas",14484.0,8988,11500,24157,4178,1.6114819759679573,14484.0,False
51620,"Franklin city, Virginia",5397.0,3349,3892,8194,8019,1.6115258286055538,5397.0,True
20035,"Cowley County, Kansas",21126.0,13091,15626,34661,7841,1.6137804598579177,21126.0,False
36069,"Ontario County, New York",75985.0,47080,52636,112288,47792,1.6139549702633815,75985.0,False
4003,"Cochise County, Arizona",80227.0,49680,59056,125504,718642,1.6148752012882448,80227.0,True
28125,"Sharkey County, Mississippi",2219.0,1374,1705,3910,1994,1.6149927219796216,2219.0,False
12123,"Taylor County, Florida",12056.0,7465,11110,21421,15932,1.6150033489618218,12056.0,True
38047,"Logan County, North Dakota",1244.0,770,1078,1849,526,1.6155844155844157,1244.0,False
8053,"Hinsdale County, Colorado",773.0,478,1406,911,114,1.6171548117154813,773.0,False
13257,"Stephens County, Georgia",16529.0,10213,12342,26732,11209,1.6184274943699206,16529.0,False
40151,"Woods County, Oklahoma",5498.0,3397,4457,8661,1664,1.6184869002060642,5498.0,False
13185,"Lowndes County, Georgia",70771.0,43720,49247,118257,61947,1.618732845379689,70771.0,False
13075,"Cook County, Georgia",9902.0,6116,7318,17242,6227,1.6190320470896011,9902.0,False
55119,"Taylor County, Wisconsin",12558.0,7754,9490,19979,1908,1.6195511993809646,12558.0,False
46043,"Douglas County, South Dakota",1745.0,1077,1347,2823,973,1.6202414113277623,1745.0,False
20015,"Butler County, Kansas",40152.0,24760,27019,67618,12074,1.6216478190630048,40152.0,False
22103,"St. Tammany Parish, Louisiana",164188.0,101212,110680,266168,130114,1.6222187092439633,164188.0,False
8105,"Rio Grande County, Colorado",7555.0,4657,6561,11442,5654,1.6222890272707753,7555.0,False
26065,"Ingham County, Michigan",187698.0,115648,125391,282540,53778,1.6230112064194797,187698.0,False
18017,"Cass County, Indiana",24298.0,14970,16387,37820,1131,1.6231128924515699,24298.0,False
21159,"Martin County, Kentucky",6097.0,3756,4831,11298,4432,1.623269435569755,6097.0,False
54095,"Tyler County, West Virginia",4787.0,2948,4177,8336,4970,1.6238127544097694,4787.0,True
31111,"Lincoln County, Nebraska",23525.0,14485,16573,34532,960,1.6240938902312738,23525.0,False
39151,"Stark County, Ohio",251263.0,154690,167068,374199,41633,1.6243002133298856,251263.0,False
31173,"Thurston County, Nebraska",3240.0,1993,2294,6716,926,1.6256899147014552,3240.0,False
27007,"Beltrami County, Minnesota",29065.0,17870,21403,46274,22983,1.6264689423614997,29065.0,False
40023,"Choctaw County, Oklahoma",9444.0,5805,7105,14285,4125,1.62687338501292,9444.0,False
26049,"Genesee County, Michigan",270247.0,166060,183775,405280,26420,1.6274057569553173,270247.0,False
22089,"St. Charles Parish, Louisiana",30265.0,18591,20531,52191,22708,1.6279382496907107,30265.0,False
27017,"Carlton County, Minnesota",22459.0,13795,15739,36362,7550,1.6280536426241392,22459.0,False
48283,"La Salle County, Texas",2749.0,1688,2333,6965,3461,1.6285545023696681,2749.0,True
53051,"Pend Oreille County, Washington",9346.0,5737,7993,13570,3465,1.629074429144152,9346.0,False
8111,"San Juan County, Colorado",549.0,337,729,690,714,1.629080118694362,549.0,True
8067,"La Plata County, Colorado",36986.0,22691,28233,55983,17764,1.6299854567890353,36986.0,False
54033,"Harrison County, West Virginia",42198.0,25888,30581,65862,12936,1.630021631644005,42198.0,False
56041,"Uinta County, Wyoming",12368.0,7586,8831,20546,6934,1.6303717374110203,12368.0,False
54083,"Randolph County, West Virginia",16901.0,10362,13120,28005,11748,1.6310557807373094,16901.0,False
29201,"Scott County, Missouri",24731.0,15160,16803,38055,4926,1.6313324538258576,24731.0,False
50007,"Chittenden County, Vermont",113089.0,69318,73209,168309,21446,1.631452148071208,113089.0,False
26075,"Jackson County, Michigan",101260.0,62059,69095,160637,47981,1.631673085289805,101260.0,False
18103,"Miami County, Indiana",21325.0,13069,14901,35952,1261,1.6317239268497972,21325.0,False
39147,"Seneca County, Ohio",35754.0,21910,23960,55062,4933,1.63185759926974,35754.0,False
40005,"Atoka County, Oklahoma",7913.0,4848,6012,14117,4579,1.6322194719471947,7913.0,False
39053,"Gallia County, Ohio",18457.0,11303,13462,29276,8837,1.6329293108024419,18457.0,False
13079,"Crawford County, Georgia",7075.0,4332,5187,12156,5118,1.6331948291782086,7075.0,False
20179,"Sheridan County, Kansas",1648.0,1009,1160,2450,1836,1.6333002973240833,1648.0,True
26029,"Charlevoix County, Michigan",19983.0,12232,17487,26174,12108,1.6336657946370177,19983.0,False
26165,"Wexford County, Michigan",21518.0,13167,16478,33766,7547,1.6342371079213185,21518.0,False
28055,"Issaquena County, Mississippi",641.0,392,449,1206,1,1.635204081632653,641.0,False
17203,"Woodford County, Illinois",24080.0,14725,15711,38414,7536,1.6353140916808149,24080.0,False
36003,"Allegany County, New York",27503.0,16813,23636,47222,14946,1.635817522155475,27503.0,False
54005,"Boone County, West Virginia",13090.0,7992,10205,21705,5483,1.637887887887888,13090.0,False
55083,"Oconto County, Wisconsin",26761.0,16338,23835,39048,13455,1.6379605826906598,26761.0,False
48323,"Maverick County, Texas",29327.0,17901,20063,57806,20678,1.63828836377856,29327.0,False
50003,"Bennington County, Vermont",23874.0,14566,20857,37326,7994,1.639022380886997,23874.0,False
40127,"Pushmataha County, Oklahoma",6938.0,4229,5705,10845,1862,1.6405769685504847,6938.0,False
28107,"Panola County, Mississippi",20337.0,12392,14647,33157,9209,1.6411394448030987,20337.0,False
29019,"Boone County, Missouri",121913.0,74269,80187,184043,311925,1.6415058772839273,121913.0,True
23011,"Kennebec County, Maine",87760.0,53452,62778,124003,67586,1.641846890668263,87760.0,False
13235,"Pulaski County, Georgia",5122.0,3117,4078,9887,3970,1.643246711581649,5122.0,False
20027,"Clay County, Kansas",5867.0,3570,3935,8088,9928,1.6434173669467786,5867.0,True
13045,"Carroll County, Georgia",70666.0,42996,46510,120060,26373,1.6435482370453065,70666.0,False
26113,"Missaukee County, Michigan",9559.0,5816,8665,15089,6906,1.6435694635488307,9559.0,False
21199,"Pulaski County, Kentucky",42258.0,25711,31615,65145,14885,1.6435766792423476,42258.0,False
39005,"Ashland County, Ohio",33664.0,20478,22491,52522,15238,1.6439105381384902,33664.0,False
48073,"Cherokee County, Texas",29708.0,18069,20909,50824,12169,1.6441419004925564,29708.0,False
50023,"Washington County, Vermont",41387.0,25166,30697,59768,16009,1.644560120797902,41387.0,False
27155,"Traverse County, Minnesota",2357.0,1433,1889,3345,1836,1.64480111653873,2357.0,False
13101,"Echols County, Georgia",2019.0,1227,1546,3707,704,1.645476772616137,2019.0,False
17003,"Alexander County, Illinois",2842.0,1727,3000,5261,882,1.6456282570932252,2842.0,False
54073,"Pleasants County, West Virginia",4505.0,2737,3224,7622,3590,1.6459627329192548,4505.0,False
26081,"Kent County, Michigan",416077.0,252694,264944,657321,110606,1.6465646196585593,416077.0,False
48347,"Nacogdoches County, Texas",40989.0,24893,28903,64768,16762,1.6466074800144619,40989.0,False
39127,"Perry County, Ohio",22023.0,13371,15003,35451,7854,1.6470720215391519,22023.0,False
28101,"Newton County, Mississippi",12693.0,7706,9113,21275,10028,1.647158058655593,12693.0,False
23017,"Oxford County, Maine",38205.0,23183,36355,58276,25494,1.6479748091273778,38205.0,False
12081,"Manatee County, Florida",266408.0,161656,208358,405069,225195,1.6479932696590291,266408.0,False
17167,"Sangamon County, Illinois",138475.0,84017,92938,196122,48681,1.6481783448587786,138475.0,False
47109,"McNairy County, Tennessee",15967.0,9683,12274,25895,26,1.6489724259010636,15967.0,False
56011,"Crook County, Wyoming",4545.0,2755,3672,7258,6584,1.6497277676950999,4545.0,True
19169,"Story County, Iowa",63396.0,38412,41347,98573,35836,1.6504217432052484,63396.0,False
21051,"Clay County, Kentucky",11735.0,7110,8630,20322,4969,1.6504922644163151,11735.0,False
31001,"Adams County, Nebraska",20998.0,12717,13804,31143,1,1.6511755917276087,20998.0,False
40029,"Coal County, Oklahoma",3441.0,2083,2581,5287,2857,1.6519443110897745,3441.0,False
20047,"Edwards County, Kansas",2025.0,1225,1549,2849,1998,1.653061224489796,2025.0,False
1131,"Wilcox County, Alabama",5917.0,3579,5314,10441,6667,1.6532550991897177,5917.0,True
42027,"Centre County, Pennsylvania",96428.0,58285,65712,158665,36850,1.6544222355666123,96428.0,False
21237,"Wolfe County, Kentucky",4146.0,2506,3067,6573,16038,1.6544293695131684,4146.0,True
21207,"Russell County, Kentucky",11596.0,7007,10102,18021,6080,1.6549165120593692,11596.0,False
19017,"Bremer County, Iowa",16028.0,9684,10493,25012,2333,1.6551011978521273,16028.0,False
26103,"Marquette County, Michigan",45262.0,27345,33584,66376,12919,1.655220332784787,45262.0,False
39087,"Lawrence County, Ohio",37176.0,22455,26579,57994,17257,1.6555778223112891,37176.0,False
1049,"DeKalb County, Alabama",42548.0,25690,30716,71680,512,1.656208641494745,42548.0,False
40013,"Bryan County, Oklahoma",29723.0,17941,20396,46528,14405,1.6567080987681846,29723.0,False
31105,"Kimball County, Nebraska",2487.0,1501,1807,3395,6,1.6568954030646237,2487.0,False
12073,"Leon County, Florida",196858.0,118755,134107,294128,135215,1.657681781819713,196858.0,False
17025,"Clay County, Illinois",9085.0,5477,6171,13248,5589,1.6587547927697646,9085.0,False
46023,"Charles Mix County, South Dakota",4915.0,2963,3668,9302,1464,1.6587917651029362,4915.0,False
39001,"Adams County, Ohio",16880.0,10175,12716,27509,8083,1.6589680589680589,16880.0,False
53007,"Chelan County, Washington",50456.0,30414,37581,79076,14176,1.6589728414545932,50456.0,False
28127,"Simpson County, Mississippi",15818.0,9534,11643,25889,10727,1.6591147472204741,15818.0,False
54017,"Doddridge County, West Virginia",3891.0,2345,3279,7847,4004,1.659275053304904,3891.0,True
25015,"Hampshire County, Massachusetts",101974.0,61414,66174,153931,29373,1.6604357312664864,101974.0,False
31015,"Boyd County, Nebraska",1340.0,807,1210,1767,525,1.660470879801735,1340.0,False
53065,"Stevens County, Washington",30671.0,18471,22312,46774,11546,1.660494829733095,30671.0,False
48367,"Parker County, Texas",87476.0,52622,57477,151188,37290,1.662346547071567,87476.0,False
48427,"Starr County, Texas",31014.0,18634,22828,65716,10726,1.664376945368681,31014.0,False
39081,"Jefferson County, Ohio",44919.0,26973,31246,65280,19341,1.665331998665332,44919.0,False
12085,"Martin County, Florida",111120.0,66724,81593,159399,143840,1.6653677837060128,111120.0,True
55067,"Langlade County, Wisconsin",14062.0,8443,12185,19512,13696,1.6655217339808126,14062.0,False
5105,"Perry County, Arkansas",6378.0,3829,4946,10055,5980,1.665709062418386,6378.0,False
40043,"Dewey County, Oklahoma",2623.0,1574,2195,4504,2281,1.6664548919949174,2623.0,False
13299,"Ware County, Georgia",21266.0,12756,15921,35917,18194,1.667137033552838,21266.0,False
39071,"Highland County, Ohio",27822.0,16688,19010,43285,6874,1.6671860019175455,27822.0,False
51770,"Roanoke city, Virginia",71375.0,42806,48726,99213,12933,1.667406438349764,71375.0,False
26111,"Midland County, Michigan",57350.0,34336,36927,83503,13745,1.6702586206896552,57350.0,False
54045,"Logan County, West Virginia",20670.0,12375,14864,32350,8968,1.6703030303030304,20670.0,False
13151,"Henry County, Georgia",137362.0,82232,87142,240853,29929,1.6704202743457535,137362.0,False
55107,"Rusk County, Wisconsin",10344.0,6190,8667,14179,4418,1.6710823909531503,10344.0,False
39101,"Marion County, Ohio",40643.0,24306,27405,65366,12097,1.6721385666090678,40643.0,False
45013,"Beaufort County, South Carolina",127289.0,76113,99281,189071,55188,1.6723687149370015,127289.0,False
23007,"Franklin County, Maine",20532.0,12276,21014,29839,17176,1.672531769305963,20532.0,False
44003,"Kent County, Rhode Island",120795.0,72199,76104,170168,53780,1.6730841147384312,120795.0,False
29169,"Pulaski County, Missouri",26191.0,15653,19325,53726,6402,1.6732255797610682,26191.0,False
48071,"Chambers County, Texas",26381.0,15744,17314,47037,60514,1.6756224593495934,26381.0,True
26097,"Mackinac County, Michigan",8757.0,5226,10572,10843,7585,1.6756601607347876,8757.0,False
40079,"Le Flore County, Oklahoma",29891.0,17835,21149,48525,10365,1.6759742080179423,29891.0,False
39059,"Guernsey County, Ohio",27110.0,16165,19051,38409,5994,1.6770801113516858,27110.0,False
37091,"Hertford County, North Carolina",14012.0,8353,9864,21633,5655,1.6774811444989823,14012.0,False
47079,"Henry County, Tennessee",22032.0,13133,16976,32305,13970,1.6776060306099139,22032.0,False
46053,"Gregory County, South Dakota",2673.0,1593,2211,3983,790,1.6779661016949152,2673.0,False
31069,"Garden County, Nebraska",1392.0,829,1139,1778,1392,1.6791314837153197,1392.0,False
1041,"Crenshaw County, Alabama",8129.0,4839,6553,13205,6211,1.6798925397809465,8129.0,False
56023,"Lincoln County, Wyoming",12820.0,7629,9591,19794,3373,1.6804299383929742,12820.0,False
13187,"Lumpkin County, Georgia",19256.0,11450,13183,33405,12962,1.6817467248908298,19256.0,False
5079,"Lincoln County, Arkansas",5681.0,3378,4400,13016,799,1.681764357608052,5681.0,False
26123,"Newaygo County, Michigan",32058.0,19047,24689,50130,14991,1.6830997007402742,32058.0,False
40115,"Ottawa County, Oklahoma",19735.0,11718,13699,30472,8796,1.6841611196449906,19735.0,False
48405,"San Augustine County, Texas",5144.0,3051,4791,7920,5843,1.686004588659456,5144.0,True
21205,"Rowan County, Kentucky",15098.0,8952,10539,24551,6413,1.6865504915102771,15098.0,False
5023,"Cleburne County, Arkansas",17946.0,10626,15619,24948,13762,1.688876341050254,17946.0,False
39019,"Carroll County, Ohio",19182.0,11355,13407,26761,6805,1.6892998678996036,19182.0,False
32033,"White Pine County, Nevada",5695.0,3363,4158,8997,8,1.6934284864704132,5695.0,False
23001,"Androscoggin County, Maine",77643.0,45825,49923,111532,40795,1.6943371522094925,77643.0,False
40059,"Harper County, Oklahoma",2061.0,1215,1720,3272,1691,1.6962962962962962,2061.0,False
5085,"Lonoke County, Arkansas",46850.0,27582,30238,74292,34287,1.698571532158654,46850.0,False
6015,"Del Norte County, California",16195.0,9530,11103,27462,13231,1.6993704092339978,16195.0,False
21231,"Wayne County, Kentucky",13422.0,7897,10169,19666,6300,1.699632771938711,13422.0,False
26145,"Saginaw County, Michigan",132604.0,78000,86101,189821,19531,1.700051282051282,132604.0,False
38057,"Mercer County, North Dakota",6015.0,3536,4667,8366,1789,1.7010746606334841,6015.0,False
13159,"Jasper County, Georgia",9408.0,5530,6334,14882,5295,1.70126582278481,9408.0,False
21217,"Taylor County, Kentucky",16754.0,9843,11201,26056,4393,1.7021233363811845,16754.0,False
54011,"Cabell County, West Virginia",66139.0,38854,46101,93965,35274,1.7022442991712565,66139.0,False
35023,"Hidalgo County, New Mexico",2651.0,1557,2215,4160,1784,1.7026332691072577,2651.0,False
51027,"Buchanan County, Virginia",12760.0,7494,10402,20246,4770,1.7026954897251134,12760.0,False
55041,"Forest County, Wisconsin",6340.0,3723,8661,9239,12168,1.7029277464410422,6340.0,True
17153,"Pulaski County, Illinois",3212.0,1886,2862,5177,1576,1.7030752916224814,3212.0,False
39129,"Pickaway County, Ohio",35905.0,21074,22384,58809,11417,1.7037581854417767,35905.0,False
31167,"Stanton County, Nebraska",3812.0,2237,2478,5828,8,1.7040679481448369,3812.0,False
40061,"Haskell County, Oklahoma",7700.0,4518,5677,11651,3093,1.7042939353696325,7700.0,False
48079,"Cochran County, Texas",1637.0,959,1256,2529,1420,1.7069864442127216,1637.0,False
39139,"Richland County, Ohio",84801.0,49673,54581,125008,28231,1.7071849898335112,84801.0,False
13247,"Rockdale County, Georgia",56753.0,33240,35398,93641,27695,1.7073706377858002,56753.0,False
30039,"Granite County, Montana",2293.0,1343,2615,3368,1904,1.7073715562174236,2293.0,False
31035,"Clay County, Nebraska",4226.0,2475,2834,6088,99,1.7074747474747474,4226.0,False
54051,"Marshall County, West Virginia",20592.0,12055,14787,30509,9644,1.7081708834508502,20592.0,False
18027,"Daviess County, Indiana",19859.0,11606,12739,33337,3031,1.7110977080820264,19859.0,False
53041,"Lewis County, Washington",53919.0,31511,35604,82663,19450,1.7111167528799467,53919.0,False
45055,"Kershaw County, South Carolina",43198.0,25239,29223,65779,9062,1.7115575102024645,43198.0,False
12027,"DeSoto County, Florida",21129.0,12340,15567,34258,29686,1.7122366288492707,21129.0,True
21163,"Meade County, Kentucky",18076.0,10554,12043,29964,6043,1.7127155580822437,18076.0,False
24039,"Somerset County, Maryland",14318.0,8355,10938,24672,4306,1.713704368641532,14318.0,False
22075,"Plaquemines Parish, Louisiana",14010.0,8172,9560,23305,12572,1.7143906020558002,14010.0,False
48001,"Anderson County, Texas",29000.0,16899,20287,58077,13340,1.7160778744304397,29000.0,False
39013,"Belmont County, Ohio",44590.0,25974,31636,66554,17291,1.7167167167167168,44590.0,False
20139,"Osage County, Kansas",10783.0,6280,7273,15787,3513,1.7170382165605096,10783.0,False
13065,"Clinch County, Georgia",4096.0,2385,3022,6713,2037,1.7174004192872117,4096.0,False
17105,"Livingston County, Illinois",25191.0,14665,15909,35771,8057,1.7177633822025231,25191.0,False
27001,"Aitkin County, Minnesota",11677.0,6797,14197,15859,3820,1.7179638075621597,11677.0,False
22127,"Winn Parish, Louisiana",8389.0,4882,6400,13665,5963,1.7183531339614913,8389.0,False
28017,"Chickasaw County, Mississippi",11632.0,6767,7794,17024,518,1.7189301019654204,11632.0,False
21075,"Fulton County, Kentucky",4089.0,2378,3195,6480,1781,1.7195121951219512,4089.0,False
48365,"Panola County, Texas",13869.0,8062,10784,22540,10331,1.7202927313321756,13869.0,False
49051,"Wasatch County, Utah",19626.0,11407,14746,35009,2845,1.7205224861926887,19626.0,False
12045,"Gulf County, Florida",9722.0,5648,8984,15002,13252,1.7213172804532577,9722.0,True
29069,"Dunklin County, Missouri",19180.0,11134,13492,28174,2978,1.722651338243219,19180.0,False
53031,"Jefferson County, Washington",27322.0,15859,19148,33006,18119,1.7228072387918532,27322.0,False
20153,"Rawlins County, Kansas",2008.0,1165,1372,2544,1806,1.7236051502145924,2008.0,False
46037,"Day County, South Dakota",4051.0,2348,3428,5485,2407,1.725298126064736,4051.0,False
21035,"Calloway County, Kentucky",25554.0,14805,17983,37345,8654,1.7260385005065857,25554.0,False
20073,"Greenwood County, Kansas",4461.0,2584,3671,6001,4704,1.7263931888544892,4461.0,True
39079,"Jackson County, Ohio",21501.0,12453,14453,32563,7698,1.7265719103830401,21501.0,False
26015,"Barry County, Michigan",41952.0,24286,27466,62581,21659,1.7274149715885696,41952.0,False
27035,"Crow Wing County, Minnesota",48618.0,28141,41796,66558,14167,1.727657155040688,48618.0,False
1013,"Butler County, Alabama",12325.0,7131,9835,18981,8668,1.7283690926938717,12325.0,False
20109,"Logan County, Kansas",2091.0,1209,1372,2752,3319,1.7295285359801489,2091.0,True
6035,"Lassen County, California",15440.0,8925,12266,31873,767,1.7299719887955183,15440.0,False
41017,"Deschutes County, Oregon",141071.0,81481,94911,199352,38705,1.731336139713553,141071.0,False
54047,"McDowell County, West Virginia",11336.0,6547,9450,18911,6797,1.731480067206354,11336.0,False
47123,"Monroe County, Tennessee",32868.0,18976,21383,46489,8049,1.7320826306913997,32868.0,False
44005,"Newport County, Rhode Island",62021.0,35786,43415,85442,15344,1.7331079192980494,62021.0,False
13011,"Banks County, Georgia",11560.0,6667,7308,18381,7511,1.7339133043347832,11560.0,False
29045,"Clark County, Missouri",4000.0,2300,3237,6693,2619,1.7391304347826086,4000.0,False
39167,"Washington County, Ohio",42825.0,24622,27997,59639,14006,1.7392981886118106,42825.0,False
48273,"Kleberg County, Texas",20728.0,11915,13921,30860,10974,1.7396558959295005,20728.0,False
12107,"Putnam County, Florida",51839.0,29782,36183,73604,55456,1.7406151366597273,51839.0,True
30057,"Madison County, Montana",6199.0,3559,6424,8742,6110,1.7417813992694577,6199.0,False
27005,"Becker County, Minnesota",24622.0,14134,19673,35202,3054,1.742040469789161,24622.0,False
1069,"Houston County, Alabama",72388.0,41543,49339,107040,23059,1.7424836915966588,72388.0,False
